dep,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27
haute_loire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.841615716856099e-06,8.841615716856099e-06,8.841615716856099e-06,0.0007471165280743403,0.0014146585146969756,0.0014146585146969756,0.0014146585146969756,0.0020203091913016183,0.0030989863087580623,0.004177663426214506,0.005477380936592353,0.006816885717696052,0.006958351569165749,0.006958351569165749,0.010322586349429494,0.013753133247569662,0.016047532526093818,0.018023633638811157,0.0200793092929802,0.020083730100838627,0.02009257171655548,0.022475387152248203,0.025194183985181452,0.028465581800418208,0.03176792527066396,0.03495974854444901,0.03544161660101767,0.03544161660101767,0.037223202167964174,0.04039292140245709,0.04344327882477244,0.04576420295044716,0.048169122425432025,0.048898555722072655,0.048898555722072655,0.05071550775188658,0.0523423650437881,0.05411510899501775,0.055830382444087834,0.05770480497606133,0.06022466545536531,0.06022466545536531,0.06052970119759685,0.0607109543197924,0.06109556460347564,0.061745423358664564,0.06297440794330755,0.06307166571619298,0.06307166571619298,0.06314239864192783,0.06403540182933029,0.06468526058451922,0.06569320477624081,0.06667462412081183,0.06728911641313333,0.06729353722099177,0.06822190687126166,0.06973382315884405,0.07122805621499273,0.07366392134498659,0.07616609859285686,0.07832787363562818,0.07838092332992931,0.08035702444264665,0.08310234612273047,0.08608197061931097,0.0902950005083929,0.0944726639346074,0.09797394375848242,0.09798278537419929,0.10110387572224948,0.10484829997833804,0.10766877539201514,0.1106572415043125,0.11436629929753363,0.11635566283382626,0.11635566283382626,0.11963590226477987,0.12349084671732913,0.12868087514312365,0.13572764286945796,0.14284072271366868,0.14924647330053095
loire_atlantique,7.526606554168987e-07,3.010642621667595e-06,3.7633032770844936e-06,5.2686245879182915e-06,6.02128524333519e-06,7.526606554168987e-06,7.526606554168987e-06,1.0537249175836583e-05,1.0537249175836583e-05,1.204257048667038e-05,2.7095783595008356e-05,0.00016784332615796843,0.0005644954915626741,0.0009205039815748671,0.0012637172404449729,0.001865845764778492,0.0025507669612078697,0.003368156432990622,0.004207373063780464,0.004950249130676943,0.005203143110897021,0.0054500158058737634,0.006094293326910629,0.008068522226069155,0.010133823064533124,0.013547139136848761,0.01536481461968057,0.015942105342385333,0.01603242462103536,0.01666390691093014,0.01859297617076365,0.020175821529105388,0.022983998434465837,0.024767804187803888,0.0252404750794057,0.025251012328581537,0.025698092757899173,0.02635892881335521,0.027028044136020835,0.027734039830801884,0.028409176438710843,0.0287636796074122,0.02881787117460222,0.02921076003672984,0.02995815206755882,0.030818443196700334,0.03254278875826045,0.03379371076756334,0.03411961283135885,0.03412713943791302,0.03450723306889856,0.035590311752043476,0.03642275443693457,0.037897216660896266,0.03908642049645497,0.03939425870452048,0.03939877466845298,0.0399384323583869,0.040875494874380934,0.04180728876578706,0.04364754406828138,0.04537188962984149,0.04610573376887297,0.04611100239346089,0.04685463112101278,0.04821995754993903,0.04961915370835905,0.051788321717270554,0.05440682813746594,0.05629299573994069,0.05703662446749259,0.05837861841610092,0.06090078427240295,0.06321822643043158,0.06655853441917177,0.07099321100088814,0.07372386385874065,0.07404826060122534,0.07607065978233053,0.07768812753082145,0.07916334241543857,0.08079586337703783,0.08364393129713538,0.08606222998298987,0.08675016182204091,0.08860321235567732,0.09158374855112823,0.09482244735138716,0.09906369014466138,0.10396426367208081,0.10638482033990156
loiret,0.0,1.5024331905520992e-06,1.5024331905520992e-06,1.5024331905520992e-06,3.0048663811041983e-06,3.0048663811041983e-06,3.0048663811041983e-06,3.0048663811041983e-06,3.0048663811041983e-06,0.00011718978886306373,0.00021935524582060648,0.0005393735154082036,0.0008383577203280714,0.0009014599143312594,0.0009360158777139577,0.001317633908114191,0.0023392884776896185,0.0030844953402034596,0.0038251949031456443,0.004412646280651515,0.004471241175083047,0.004507299571656297,0.00573328505514681,0.0075316975842376725,0.01071535351501757,0.014502987588399413,0.01661991595388732,0.01680621766951578,0.016864812563947312,0.017701667851084832,0.01900878472686516,0.01998386386753347,0.02130750750840987,0.022175913892548985,0.022236011220171065,0.022291601248221493,0.022984222949066012,0.02412757460707616,0.025288955463372932,0.02636019032823658,0.026988207401887357,0.027046802296318888,0.027057319328652754,0.02774092643035396,0.02925237422004937,0.031173986270765505,0.033254856239680164,0.034835415956140973,0.0349631227773379,0.035023220104959986,0.03581049509680928,0.03694783702205722,0.03791239913039167,0.039175945443645985,0.04041845769223257,0.040507101250475144,0.04053264261471453,0.04114713778965034,0.04237312327314085,0.04335421214657137,0.044801055309073044,0.04636809312681888,0.04680379875207899,0.04684586688141445,0.04764816620516927,0.048651791576458076,0.05012567853638968,0.05179037451152141,0.053961390471869194,0.056997807949974985,0.057212655896223936,0.05834549052190022,0.060232546609233654,0.06262291781540204,0.0652086053363422,0.06832164690716616,0.06980605089943163,0.06984210929600489,0.07105757774716152,0.0724728698126616,0.07405643439550352,0.07555436028648396,0.0779867996219878,0.07873501135088276,0.0787650600146938,0.08013978638404896,0.08312211626729489,0.08597223202977222,0.09045399023718913,0.09554723875316075,0.09824560876339232
lot,2.30205227960727e-05,2.30205227960727e-05,2.30205227960727e-05,2.30205227960727e-05,2.30205227960727e-05,2.30205227960727e-05,2.30205227960727e-05,2.8775653495090874e-05,2.8775653495090874e-05,2.8775653495090874e-05,4.60410455921454e-05,0.0008287388206586171,0.0018704174771809069,0.001876172607879925,0.0018876828692779614,0.0025667882917621058,0.0033725065896246503,0.004724962303893921,0.006123459063755338,0.0078845290576549,0.007988121410237227,0.007988121410237227,0.009576537483166243,0.01182103845578333,0.017225106182161398,0.022962971489082516,0.025213227592398624,0.025213227592398624,0.025213227592398624,0.02638727425499833,0.02790662875953913,0.029495044832468145,0.031094971166795198,0.03243591661966643,0.03244167175036545,0.032447426881064466,0.03379412746463472,0.03500270491142854,0.036309119580105666,0.03845002820014042,0.03975068773811853,0.03980248391440969,0.040049954534467476,0.04118371528217406,0.042743355701607984,0.04435479229733307,0.048124402905189975,0.049983310120972846,0.04999482038237088,0.04999482038237088,0.05111707086867943,0.052365934230366375,0.053522715500869025,0.05546219454643815,0.05705636575006618,0.05705636575006618,0.057062120880765205,0.05781604300233658,0.05911094740961567,0.06014111580473992,0.061562633087397414,0.06388195075910173,0.06457256644298393,0.06457256644298393,0.06554518353111799,0.06788176659491937,0.0705176164550697,0.07401098078937372,0.07866112639418041,0.08140056860691307,0.0819818368075139,0.08398462229077222,0.08827794979223978,0.09222596945176625,0.0971178305459317,0.10244708157322253,0.10539370849111983,0.10539370849111983,0.10830004949412401,0.11262790777978568,0.11650686587092393,0.1208692549407797,0.12553666593768345,0.1272286743631948,0.12724018462459283,0.1304342821625479,0.13447438391325867,0.13834758687369791,0.14487966021708354,0.15077866918357716,0.15319582407716478
lot_et_garonne,0.0,0.0,0.0,0.0,0.0,1.2005522540368569e-05,1.2005522540368569e-05,1.2005522540368569e-05,1.2005522540368569e-05,1.5006903175460712e-05,1.5006903175460712e-05,0.0002281049282670028,0.0011705384476859355,0.0015096944594513476,0.0015096944594513476,0.002257038237589291,0.0032384897052644217,0.004285971546911579,0.005375472717450027,0.006236868959721472,0.006762110570862597,0.006762110570862597,0.008220781559517379,0.009628429077375593,0.011177141485083138,0.012932949156612042,0.014343598055105348,0.015514136502791284,0.015514136502791284,0.016816735698421275,0.01919382916141425,0.021387838405666607,0.023110630890209496,0.024494267362986974,0.02539768293414971,0.02539768293414971,0.026514196530403985,0.028792244432438923,0.030067831202353082,0.031175340656702084,0.03207575484722973,0.032967164895852094,0.032967164895852094,0.033516417552073956,0.03420973647878024,0.034972087160093646,0.03604057866618644,0.03676991416051384,0.03744822618404466,0.03744822618404466,0.03803049402725254,0.038939912359685455,0.039918362446725496,0.04052163995437901,0.0411009064169518,0.04145206795125758,0.04145206795125758,0.04167717149888949,0.04212437721351822,0.042907737559277265,0.04382015727234528,0.04522180202893331,0.04619424935470316,0.04619424935470316,0.0465634191728195,0.047160693919202835,0.04789303079416531,0.04966984813013987,0.05220301338615763,0.05371871060687917,0.054712167597094664,0.05608679992796686,0.05761150129059367,0.05961042079356504,0.06243171859055165,0.06655261420253317,0.0694039258058707,0.0695569962182604,0.07133681493487004,0.07358785041118915,0.07617203913800348,0.07892430518038297,0.08274206134822018,0.08600756347920044,0.08704003841767213,0.09007143285911519,0.09351101506693078,0.09715168977729756,0.10185485323248694,0.10750345158773035,0.11044480461012066
lozere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007310036941793831,0.0018797237850326995,0.0018927774224287597,0.0018927774224287597,0.002062474708577545,0.002310493819102693,0.003668072108292976,0.004842899473938413,0.005665278629890219,0.005665278629890219,0.005665278629890219,0.007192554205229287,0.011696059106870129,0.01644758311903612,0.02253057814560027,0.026042006605140524,0.026511937551398697,0.026511937551398697,0.02793478402756928,0.03134178338794105,0.03469656819872857,0.03826021120785307,0.04054459775216364,0.040557651389559704,0.040557651389559704,0.041863015129165744,0.04439542078400146,0.04670591460310416,0.04976046575378229,0.051653243176211054,0.052097066847677106,0.052097066847677106,0.05274974871748012,0.05361128878562011,0.05444672157896798,0.05660057174931795,0.058167008236845195,0.05827143733601368,0.05827143733601368,0.05893717284321276,0.05949847925124336,0.05995535656010547,0.0632448731839127,0.06402809142767632,0.06402809142767632,0.06402809142767632,0.06434137872518177,0.06530734789249024,0.06619499523542235,0.0681269335700393,0.06879266907723837,0.06915817092432806,0.06919733183651625,0.07052880285091441,0.07312647669273042,0.07512368321432768,0.07765608886916339,0.0794313835550276,0.08178103828631848,0.08276006109102302,0.08735494145443627,0.09227616275275105,0.09570926938791494,0.10006918427819912,0.10339786181419452,0.1073270066704087,0.1074314357695772,0.1097027686764917,0.11188272612163379,0.11391909355541922,0.11639928466067069,0.1179135065986137,0.1192319239756158,0.1192319239756158,0.12132050595898547,0.12561515266228934,0.1293223856827705,0.13920398919158825,0.1427154176511285,0.14407299594031878
maine_et_loire,0.0,2.4994032674698914e-06,2.4994032674698914e-06,2.4994032674698914e-06,2.4994032674698914e-06,4.998806534939783e-06,6.248508168674729e-06,6.248508168674729e-06,1.8745524506024185e-05,0.0001337180748096392,0.00042364885383614664,0.0008822893534168717,0.001292191489281934,0.0014396562820626576,0.0015821222683084413,0.001940786637190371,0.002719350755007242,0.0034716711385156794,0.004208995102419297,0.0051775138685638804,0.005362469710356653,0.005501186591701231,0.006364730420612079,0.007869371187628954,0.009758920057836191,0.012187090332183192,0.01383419708544585,0.01416286861511814,0.014164118316751876,0.014853953618573565,0.016088658832703693,0.01841310387145069,0.02200849547170613,0.023993021666077224,0.02436793215619771,0.024445413657489274,0.025271466437388073,0.026199994751253137,0.027046042757291697,0.02799206689402905,0.028876855650713393,0.02916178762320496,0.029235520019595323,0.029921606216515805,0.030816392586270027,0.031824901804694126,0.03310959508417365,0.034196835505523056,0.034529256140096554,0.03454050345480017,0.035452785647426675,0.03683245625107006,0.03828211014620259,0.04054531980489658,0.0422911529872243,0.042581083766250805,0.042581083766250805,0.04338964072327732,0.04430692172243877,0.045336675868636364,0.046846315442188174,0.04894331478359542,0.04948693499427012,0.04954817037432313,0.05050794122903157,0.05186011839673278,0.05380840324372556,0.05601912543380268,0.058785964850891846,0.05968200092227981,0.06046556384663162,0.06221139702895934,0.06477578478138345,0.06793752991473286,0.07193032663451601,0.07663545328552808,0.07851125543776423,0.07851875364756665,0.08112313185227027,0.08328886478353294,0.08555207444222691,0.08830641684297874,0.09247167238821731,0.09464990233581733,0.09527225374941732,0.09808158302205348,0.10233806678655472,0.10684074177290172,0.11212073117543186,0.11822677335786082,0.12032002359436685
manche,0.0,0.0,2.0003240524965046e-06,2.0003240524965046e-06,2.0003240524965046e-06,2.0003240524965046e-06,2.0003240524965046e-06,2.0003240524965046e-06,4.000648104993009e-06,4.000648104993009e-06,0.0002560414787195526,0.00090414647172842,0.001776287758616896,0.002248364235006071,0.0022943716882134904,0.003076498392739624,0.00427469250018503,0.0056649177166701,0.007767258295843927,0.009187488373116445,0.009617558044403193,0.00961955836845569,0.010859759281003523,0.012662051252302874,0.014590363638909504,0.0164246607950488,0.017856892816636296,0.01919310928370396,0.02095539477395338,0.02637427263216641,0.02904670556630174,0.030582954438619057,0.032015186460206554,0.03317737473470702,0.03393949819870819,0.03393949819870819,0.034841644346384114,0.035675779476275156,0.03645790618080129,0.03743006367031459,0.03827820106857311,0.03863625907396998,0.03863625907396998,0.039144341383304096,0.039636421100218235,0.04077860613419374,0.04165074742108221,0.04230885403435357,0.042920953194417494,0.04329101314412935,0.044619228314987026,0.04611147005814942,0.04737567485932721,0.04851385924519772,0.04977406339827052,0.05062020047247654,0.05079022801693874,0.051372322316215226,0.05237848531462097,0.053626687523378784,0.05518694028432606,0.057183263688717574,0.05895755112328197,0.05917958709310908,0.06015574523072738,0.0614579561889026,0.06305421478279481,0.06554861887625796,0.06865512212978503,0.07129354955502791,0.07239372778390099,0.0744440599377099,0.07755456383934198,0.08076908459170386,0.08547384676317564,0.09120677549763062,0.09519742198236114,0.09575751271706016,0.09851395926140034,0.10119639381579816,0.10378681346378113,0.10611119001278208,0.10957775159575851,0.11295429859637261,0.11454255589405483,0.11755904456521957,0.1217137176222548,0.12627645678599933,0.1319013680216195,0.1383104062858183,0.14195699703351944
marne,0.0,0.0,0.0,0.0,1.7543890427877944e-06,1.7543890427877944e-06,1.7543890427877944e-06,1.7543890427877944e-06,3.5087780855755887e-06,5.263167128363383e-06,1.5789501385090148e-05,0.0004754394305954923,0.0013666690643316917,0.001526318467225381,0.001526318467225381,0.0024807061065019414,0.00518597401048072,0.007447381486634187,0.010035105324746184,0.011100019473718374,0.011410546334291815,0.01158949401665617,0.013071952757811856,0.014821078633471287,0.01649652016933363,0.017882487513135988,0.01857196240695159,0.019087752785531202,0.019315823361093616,0.020564948359558525,0.02193161742389022,0.02308074224691622,0.02421407756855714,0.025045657974838553,0.025266710994229814,0.0254123252847812,0.025894782271547845,0.02718952138512524,0.028315839150595,0.030014087744013585,0.03172110828264611,0.03177373995392974,0.03177373995392974,0.03197549469385034,0.03236496906134923,0.03275093465076254,0.03328076014168446,0.0338790068052751,0.0338930419176174,0.0339070770299597,0.03437199012629847,0.03507725452149916,0.035721115300202284,0.03648778331190055,0.03741585511553529,0.03777550486930679,0.03779304875973467,0.03813515462307829,0.03859480455228869,0.03932112161600283,0.041161475721887233,0.043315865466430646,0.04435095500167544,0.044363235724974956,0.045708852120793196,0.047687802961057825,0.04978078908910367,0.051642195863501515,0.05437904277025048,0.05689308226856538,0.05733167952926233,0.05907203345970782,0.0619930912159495,0.06549485174535394,0.0696545081658038,0.0753615357219925,0.07983522778110137,0.08016856169923105,0.08294049638683576,0.08553348339207613,0.08815980378912945,0.09099314209323174,0.09504753517111433,0.09796157537118486,0.09819490911387564,0.10067912399846315,0.10501071054510622,0.11000370176088028,0.11571248370611177,0.12169670473106094,0.12492828934787605
haute_marne,0.0,5.509004467802623e-06,5.509004467802623e-06,5.509004467802623e-06,5.509004467802623e-06,5.509004467802623e-06,1.1018008935605247e-05,1.1018008935605247e-05,1.1018008935605247e-05,1.1018008935605247e-05,2.2036017871210493e-05,2.2036017871210493e-05,0.0011238369114317352,0.001636174326937379,0.001636174326937379,0.0027765382517725224,0.003718578015766771,0.006820147531139647,0.010549743555842024,0.012813944392108902,0.012902088463593744,0.012902088463593744,0.015254433371345464,0.017678395337178618,0.020003195222591325,0.022333504112471834,0.024101894546636478,0.024504051872786068,0.024504051872786068,0.025804176927187488,0.027500950303270696,0.02881209336660772,0.029770660144005378,0.03017832647462277,0.030679645881192808,0.030679645881192808,0.031324199403925716,0.03166024867646167,0.03215055007409611,0.033423130106158515,0.03404564761102021,0.03416684570931187,0.03416684570931187,0.03435415186121716,0.03461307507120388,0.03509786746437051,0.03580852904071705,0.036838712876196146,0.036866257898535156,0.036866257898535156,0.03730146925149156,0.0375769194748817,0.037786261644658196,0.03823800001101801,0.038518959238875945,0.03859608530142518,0.03859608530142518,0.03882746348907289,0.039135967739269834,0.03958219710116185,0.04046914682047807,0.04209981214294765,0.04292065380865024,0.04292065380865024,0.043813112532434265,0.044970003470672815,0.04693120906121055,0.04901912175450774,0.05194440312691093,0.054197585954242206,0.054197585954242206,0.05639016973242765,0.05941461318525129,0.0611113865613345,0.06434517218393464,0.06756793979759917,0.07028938800469367,0.07037202307171071,0.07212388649247195,0.07324221439943587,0.07527503704805505,0.0777100170228238,0.0802055960467384,0.08163242820389928,0.08171506327091631,0.0837809399463423,0.08756011701125489,0.09180755945593072,0.09810435156262912,0.10381168019127264,0.10643947532241449
mayenne,0.0,0.0,0.0,0.0,0.0,0.0,3.2520325203252032e-06,3.2520325203252032e-06,6.5040650406504065e-06,6.5040650406504065e-06,6.5040650406504065e-06,0.00033821138211382115,0.0012617886178861789,0.001697560975609756,0.0017463414634146341,0.00231869918699187,0.0038016260162601627,0.004627642276422764,0.005570731707317073,0.006686178861788618,0.00688130081300813,0.00696260162601626,0.008146341463414634,0.010078048780487806,0.012491056910569105,0.015004878048780488,0.017297560975609756,0.017817886178861788,0.01783739837398374,0.019626016260162603,0.023521951219512196,0.025785365853658537,0.028178861788617886,0.029551219512195123,0.0299739837398374,0.0299739837398374,0.03094308943089431,0.031947967479674794,0.032686178861788616,0.033284552845528455,0.03404552845528455,0.03454308943089431,0.03454308943089431,0.035089430894308944,0.036289430894308944,0.03715447154471545,0.03855934959349593,0.03959349593495935,0.03990569105691057,0.03990569105691057,0.040682926829268294,0.0424,0.04367154471544715,0.04545040650406504,0.0483609756097561,0.0488130081300813,0.04881626016260163,0.049339837398373984,0.04953170731707317,0.04997723577235772,0.05146341463414634,0.052884552845528454,0.05316422764227642,0.05316422764227642,0.053915447154471545,0.05471544715447155,0.05575934959349593,0.058552845528455286,0.06069918699186992,0.062152845528455285,0.06305040650406504,0.064269918699187,0.06712520325203251,0.06974959349593496,0.07380487804878048,0.07901463414634147,0.08169430894308943,0.08169756097560976,0.08495284552845528,0.08831869918699187,0.09055284552845529,0.09371382113821138,0.0980910569105691,0.10001626016260162,0.1000260162601626,0.10397073170731708,0.10949593495934959,0.11379837398373983,0.12135284552845528,0.12747317073170733,0.12857560975609755
meurthe_et_moselle,0.0,1.3679815705522815e-06,1.3679815705522815e-06,1.3679815705522815e-06,1.5047797276075097e-05,1.5047797276075097e-05,1.5047797276075097e-05,1.6415778846627377e-05,0.00023939677484664926,0.0007811174767853527,0.0016703054976443356,0.0027865784592149972,0.0037523734480249082,0.003863179955239643,0.003969882517742721,0.005302296567460643,0.006917882802282888,0.010236606092442722,0.014889111413891033,0.01860591734108158,0.01972082232108169,0.020006730469327116,0.02213667777467702,0.024471822315609765,0.026557994210701992,0.02843349694392917,0.029927332818972262,0.030581228009696253,0.030671514793352703,0.03196562535909516,0.03215987874211359,0.032176294520960214,0.032220069931217885,0.032244693599487825,0.03225426947048169,0.032255637452052247,0.03227342121246943,0.03230625277016268,0.032801462098702605,0.03381240047934074,0.03490541775421201,0.03518448599460468,0.03518995792088689,0.035350011764641504,0.035767246143659955,0.03629528702989313,0.03669610563006495,0.03730622541053127,0.037508686682973004,0.037520998517107974,0.0381051266477338,0.038653687257525264,0.03936230171107135,0.04017625074554996,0.04088623318066659,0.04093274455406537,0.040936848498777025,0.04159895157892433,0.04252781106532933,0.04352370164869139,0.04554010648368545,0.047969641752986306,0.0489244928892318,0.04893954068650787,0.04981915283637299,0.05186428528434865,0.05426919688537956,0.05704209552888904,0.060868339981723765,0.06639908947146664,0.06999140907573694,0.07182040043556533,0.07544418361595832,0.07981488473387287,0.084449606294904,0.09125941855311326,0.0970117810572856,0.09775459505009548,0.10010615536987486,0.10247686743164196,0.1053250050615318,0.10814441507844007,0.11268611389267363,0.11584751930221997,0.11625107386553288,0.11766556680948394,0.12031534711164371,0.12331669867743542,0.12765593621922725,0.13246165547657743,0.1357708028957434
meuse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.205784667922996e-06,5.205784667922996e-06,5.205784667922996e-06,0.0006403115141545285,0.001301446166980749,0.0015721469697127447,0.0015721469697127447,0.0022384874072068884,0.0028579757826897247,0.0035555509281914063,0.006913282039001739,0.00814705300529949,0.008469811654710715,0.008475017439378637,0.010630212291898759,0.012462648495007653,0.014836486303580539,0.017074973710787426,0.019105229731277394,0.019360313180005622,0.019360313180005622,0.02163003529522005,0.02387372848709486,0.02608098118629421,0.028605786750236863,0.02943350651243662,0.029912438701885535,0.029912438701885535,0.030708923756077755,0.03153664351827751,0.03181255010567743,0.033035909502639335,0.03394171603485793,0.03426447468426916,0.034274886253605,0.034274886253605,0.03475381844305392,0.03509219444646892,0.03600320676335544,0.036492550522140205,0.036492550522140205,0.036492550522140205,0.03657063729215905,0.037315064499672035,0.03745041490103803,0.03755453059439649,0.038205253677886866,0.03826251730923402,0.03826251730923402,0.03854883546596979,0.03899132716274324,0.039366143658833695,0.040771705519172904,0.042458379751579955,0.04310910283507033,0.04311951440440617,0.043520359823836244,0.044171082907326624,0.04520182827157537,0.04644080502254105,0.04832529907232917,0.049491394837943924,0.04987662290337023,0.05158412027444897,0.05488979353858007,0.0569564900517455,0.06006434349849553,0.0643122637875207,0.0670296833841765,0.06710256436952741,0.06914843774402116,0.07210532343540142,0.07566087436359283,0.07734234281133195,0.07979426738992368,0.08111653669557613,0.08112174248024405,0.08358928441283955,0.0886493071100607,0.09282434641373494,0.09853509219444646,0.10166897456453611,0.1030016554395244
morbihan,0.0,1.3554212784875666e-06,1.3554212784875666e-06,1.3554212784875666e-06,1.3554212784875666e-06,1.3554212784875666e-06,2.7108425569751333e-06,5.4216851139502666e-06,8.1325276709254e-06,9.487948949412967e-06,1.21987915063881e-05,0.0002805722046469263,0.0004418673367869468,0.0004432227580654343,0.00044457817934392187,0.000772590128737913,0.0017959331939960258,0.0026606919696710936,0.003975450609804033,0.005119426168847539,0.005437950169292118,0.005474546543811282,0.006838100349969774,0.008011895177140007,0.009211443008601503,0.011176803862408475,0.01277891181358078,0.013211291201418313,0.013219423729089238,0.014344423390233918,0.015745928992190062,0.01721249481551361,0.0185326751407605,0.01971866875943712,0.019907072317146893,0.019907072317146893,0.020557674530820923,0.021833125953877725,0.02322243276432748,0.02959562361577602,0.034467007690660335,0.03521384481510698,0.03539818210898129,0.035800742228692096,0.03687694672381123,0.03804803070842448,0.039366855612392886,0.040929656346489054,0.041227849027756315,0.041235981555427244,0.042080409011924995,0.04373266755040134,0.04534426345052306,0.04717543759775976,0.04896865994919881,0.04946474413712526,0.04946745497968223,0.04997709338039356,0.050982815969031335,0.05222709270268292,0.054981308740569654,0.05817332585140787,0.05918718096771658,0.05920751228689389,0.06008718069663232,0.061415493549550136,0.06297422801981084,0.06563763083203891,0.06914003941565078,0.07077874374134224,0.07116097254187574,0.07270750822063006,0.07547527847130167,0.0781861210282768,0.08259259560463988,0.08829620834451556,0.09085117745446462,0.0911154846037697,0.09285720094662622,0.09433189929762069,0.09619018187042715,0.09890237984868076,0.10289680635638362,0.10491909490388708,0.10520237795109098,0.10738731705201293,0.11119334000200602,0.11586954341278813,0.12161381879101843,0.12851426851979864,0.13054875585880849
moselle,1.9104514110116507e-06,1.9104514110116507e-06,2.8656771165174765e-06,3.8209028220233014e-06,3.8209028220233014e-06,4.776128527529127e-06,7.641805644046603e-06,7.641805644046603e-06,2.3880642637645635e-05,0.0002139705580333049,0.00042985156747762145,0.0009896138309040351,0.0014758237150065002,0.0016697345332241829,0.0017738541351243178,0.002222810216712056,0.002807408348481621,0.0034722454395136756,0.0041485452390118,0.004756068787713505,0.0051878308066021376,0.00565875707941651,0.008252194869864825,0.01070425925589828,0.013344503105916382,0.015060088473004845,0.01632576253280006,0.016844450090889727,0.01684540531659523,0.017675496454679793,0.01873770743920227,0.019759798944093507,0.020753233677819564,0.02169222054633179,0.022112519856754352,0.022123027339514916,0.02291395422367374,0.023858672446419003,0.024800524992047747,0.025887571844913377,0.026773066073917277,0.02723157441256007,0.02732996266022717,0.0285316365977535,0.03021569951656027,0.03185104592438624,0.033271466548473405,0.03444352848912905,0.035543948501871765,0.03669977160553382,0.03743147449595127,0.03845929735507554,0.03942216486622541,0.04035255470338809,0.04126575047785166,0.04238527500470449,0.04269381290758287,0.043868740525355034,0.046002714751455044,0.04818731593994687,0.05133669509099958,0.05476882105088201,0.05829933525843154,0.06011139842177609,0.06208202905223461,0.06481206411857025,0.06749624835104162,0.0706236573108677,0.07488014305460165,0.08179788761387484,0.0875961076462952,0.0897931267689586,0.09302656578209582,0.0964481842592177,0.10030729610946122,0.10518658901318498,0.11118827212087808,0.11350469445672971,0.11633693867355448,0.1192599293324023,0.12217145728278406,0.1254211351329149,0.12983905402087934,0.1343286148367567,0.13613876754869025,0.13850677207263917,0.14179561417669573,0.14551812875105194,0.15004780904656057,0.15467301191261978,0.15821498882863538
nievre,0.0,0.0,4.646386737353697e-06,4.646386737353697e-06,4.646386737353697e-06,4.646386737353697e-06,4.646386737353697e-06,9.292773474707394e-06,9.292773474707394e-06,1.8585546949414788e-05,0.0006923116238657009,0.0018120908275679418,0.0021048131920212245,0.0021094595787585785,0.0021094595787585785,0.002360364462575678,0.0035684250142876393,0.005473443576602655,0.006825542117172581,0.007480682647139452,0.007527146514512989,0.007527146514512989,0.009446104237040065,0.014032087946808165,0.01963563035205672,0.024105454393390978,0.02772498966178951,0.028900525506339994,0.028909818279814703,0.030949582057512973,0.033969733436792875,0.03677615102615451,0.0402888193995939,0.04417784509875895,0.04548347977195534,0.04552994363932888,0.04645922098679962,0.04908907588014181,0.05038541777986349,0.05170499161327194,0.05255992677294502,0.0529734551925695,0.0529734551925695,0.05439524953419973,0.056732382063088636,0.05835861742116243,0.05968748402804559,0.06081655600522254,0.061202206104422896,0.061202206104422896,0.061731894192481214,0.06269834263385078,0.06372519410280596,0.0645940684226911,0.06571384762639333,0.06600192360410927,0.06600192360410927,0.06636434176962286,0.06659201471975318,0.06677322380250998,0.06794411326032311,0.06908712439771211,0.06957034861839691,0.0696214588725078,0.07029518494942408,0.07222808183216321,0.0746581420957992,0.07802677248038063,0.08205054339492894,0.08473150854238201,0.0850242309068353,0.08574906723786248,0.08828134800972025,0.09217502009562265,0.09615697352953476,0.10016215889713365,0.10251323058623461,0.10267120773530464,0.1051337927061021,0.10850242309068353,0.11201044507738557,0.11472393493200013,0.11723298377017112,0.11872912029959902,0.11880810887413402,0.12251127910380492,0.13011276780611558,0.13647831763629015,0.14502766923302093,0.15159766007963907,0.1532610665316117
